"","logFC","AveExpr","t","P.Value","adj.P.Val","B","pval"
"208018_s_at",-2.35262907304723,6.24398355844082,-3.08969308566295,0.00622559987070805,0.076924224982193,-2.3440782242462,0.0119026256250974
"209856_x_at",-2.7255898505471,6.35179177397713,3.08380915461398,0.00630667818097544,0.0772576744951488,-2.35590615778374,6.74097556487829e-05
"219556_at",-1.92852230103612,6.39197297902229,3.04993831663536,0.00679377626937579,0.0805786168863717,-2.42387157415324,0.0100395396754986
"208968_s_at",-1.69440286127573,7.41932027329139,3.04634838211456,0.00684749838917427,0.0809200001254815,-2.43106272226913,0.00453199390791831
"206993_at",-1.60071336663599,5.52048687847747,3.02913390187974,0.00711089590670345,0.0826919927097627,-2.4655118260355,0.0170635664935277
"213067_at",1.18611091517894,6.39832277975889,-3.00085856404495,0.00756502644464539,0.0850512029596535,-2.52197099342634,0.00286903158789317
"209473_at",-1.12894290805334,7.57161685026485,-2.98071218383793,0.00790563184231544,0.0868836159910847,-2.56210130519162,0.00781583911528356
"205790_at",1.09843570658319,6.28686959197245,2.96968552241681,0.00809829922719942,0.087871503945778,-2.58403056288793,0.000255341204687533
"211776_s_at",1.50898435344394,5.42928239555545,-2.96221763341112,0.00823135918177382,0.0887369988618606,-2.59886795903484,0.00310041095331142
"206251_s_at",1.41163928580009,4.29496289338184,2.96186566604595,0.00823768235074811,0.0887622223509285,-2.59956696855533,0.00111256357663099
"58916_at",-1.09260843753814,5.06176257850588,2.95671912607238,0.00833067979640482,0.0892717805531065,-2.60978504974193,0.0016335333578256
"205401_at",-1.7873244103398,5.60835953271457,2.955406862808,0.00835455435246018,0.0893732763494336,-2.61238955762585,0.00674501047444701
"207782_s_at",-1.15336436828108,7.05151183919829,2.95122285458241,0.00843111868650195,0.0897614035792274,-2.62069130635257,0.0195598532953922
"206063_x_at",-1.11738807788201,7.3746980996682,2.91035136827947,0.00921561764598939,0.0936823029222544,-2.70158772735135,2.48076340410695e-05
"218605_at",-1.25344874759487,6.43859881186708,2.89241577754743,0.00958172145949186,0.0954051780869684,-2.73697034299688,7.82470975135676e-05
"201014_s_at",-2.25320849226414,6.18124946875464,2.88204680952636,0.0097997335376469,0.0959825453002805,-2.75739233616978,0.00101204814798675
"214941_s_at",-1.19034931390013,7.66013931774821,2.88193119867634,0.00980219106227897,0.0959825453002805,-2.75761989531367,2.32441025092546e-05
"216818_s_at",-1.65216720649422,4.78266863228499,2.87672419884333,0.00991349364017573,0.0965482424755402,-2.76786571870456,0.00016802160548279
"212364_at",-1.15576182326692,7.22263558729635,-2.85889963384044,0.0103037987324842,0.0987807214566376,-2.80289104258205,3.10362217373098e-06
"216905_s_at",-1.18078624469181,4.90709720988855,2.8551437591817,0.010387908706338,0.0992597640237264,-2.81026175000557,0.00475672814345284
"212429_s_at",-1.11107981867839,7.54239979822746,2.84357368889606,0.0106511860931006,0.100952947559575,-2.83294613969789,0.00836892519831702
"212737_at",1.32474791095703,7.89322475170743,-2.84164075073269,0.010695791533381,0.101175128802202,-2.83673272535878,0.000507781377762064
"204519_s_at",-1.25671125814526,7.10110501517228,2.82096110878668,0.0111843871132607,0.10349115755226,-2.87718651334163,0.000425700772647001
"215797_at",1.29748606526559,4.36038021861575,2.8176370697249,0.0112648987142529,0.103685462087877,-2.88367918587628,0.000249296940982223
"216807_at",-1.05475795489875,6.19802444714058,2.81530831321234,0.0113216349557964,0.10394710314045,-2.88822618242916,0.000182230164583978
"213875_x_at",-2.41320587181883,7.30475011429489,2.80750691714083,0.0115137097015955,0.104889612952025,-2.90344883171227,0.00046226180326712
"201863_at",-1.50659288837028,8.37483366522432,2.80672309418525,0.0115331799463491,0.104938280418332,-2.90497743659889,0.00137151737833535
"201347_x_at",1.4344080527184,7.63688099525854,2.80053481057122,0.0116880114163985,0.105229882178428,-2.9170403126139,0.00300488283444269
"212528_at",-1.06161459824781,6.82004455815845,2.79647444449683,0.0117906841186998,0.105818507426209,-2.92494993020128,0.0094339605942363
"213900_at",-2.98586445120522,6.88902256133576,2.77677885362266,0.0123011191442863,0.10872777922599,-2.96325691877269,0.00170556256534553
"204435_at",-1.12185143703671,6.35732468969902,2.75708352607732,0.0128326904737683,0.111421418665829,-3.00146207106344,0.00162766217932881
"203622_s_at",-1.39663183654384,6.13551569428275,2.74560011899939,0.0131527027563874,0.112984454711095,-3.02369004349598,0.000842987108144414
"202128_at",-1.00375144773773,6.45350964343056,2.74074402754089,0.0132903142687088,0.113767807169652,-3.03307909256372,0.0245900658631697
"214902_x_at",-1.03470977511014,8.1317846343399,-2.73870239102494,0.0133485802917624,0.113855871991894,-3.03702460073627,0.00503312778320923
"208778_s_at",-1.59828532261251,8.78065723981377,2.69674486577788,0.0146014803504071,0.119881842646332,-3.11785364921486,0.00469819936364621
"203219_s_at",1.09201374687316,7.50082426514222,2.68727020741786,0.0148995500327128,0.120967670308427,-3.13603756762281,9.37898967057854e-05
"213796_at",-1.04701539753514,4.36994939390423,2.67701566230506,0.0152286888630973,0.122618387010756,-3.15568919235616,5.32924294091076e-05
"209676_at",-1.06967527478058,4.59482450827387,-2.67610062079076,0.0152583931995614,0.122700388186874,-3.15744128261232,0.0164975282686179
"218725_at",-1.1350672851441,6.5773831886396,2.66033206280428,0.0157790285118069,0.124373573515597,-3.18759596541967,2.43875764056601e-05
"220690_s_at",1.38189333420729,6.27901460670088,2.65892874765325,0.0158261729133007,0.124612936758685,-3.19027602643208,0.0083252463295114
"396_f_at",-1.02400287467652,9.78064146459615,2.65820631596053,0.0158504952614793,0.124625250753373,-3.19165550450326,0.0237696183911169
"210691_s_at",-1.49365340549356,4.43649317488536,2.65504377409759,0.0159573889301002,0.124664846788469,-3.19769253597046,0.00368675630967052
"206948_at",-1.67784245506911,6.73517092081834,2.65489241437645,0.0159625220383597,0.124664846788469,-3.19798139481707,0.0010786580871362
"211343_s_at",-1.00872292401932,3.9207605267769,-2.63880058103666,0.0165173002870647,0.126980900851652,-3.22865246068235,0.00386205474922875
"216308_x_at",1.00116609279439,7.44712386654714,2.63238314940516,0.0167436185700019,0.127598513199505,-3.24086237564349,1.5597703198888e-05
"205100_at",1.34827943653672,7.41500307921739,-2.62423358262582,0.0170352705775902,0.128676926874727,-3.25634984558642,0.0116614990089994
"217639_at",2.04706600002291,4.69932992331764,2.62098274501225,0.0171529503962252,0.129069847579744,-3.26252208714777,0.000340018283816167
"218076_s_at",1.34082938611029,8.3566329753992,-2.62081503963111,0.0171590421924282,0.129069847579744,-3.262840415022,0.000568575616161293
"210935_s_at",1.88193279712349,5.70519669316732,2.61544682407756,0.0173551279236237,0.129773260242318,-3.27302545436766,0.00176157136588465
"213935_at",-1.3380261188649,4.3050795122523,2.59757447962923,0.0180233884521434,0.13276534376169,-3.3068700063918,0.00175112123641212
"204370_at",-1.11051284815568,7.05756691339324,2.58319128066652,0.0185788267645932,0.135171227695978,-3.33403441144919,0.0032375834837123
"208284_x_at",-1.37747428753587,6.35902311646703,2.57878777278781,0.0187520938251332,0.135807663135271,-3.34233782860801,0.0431920561008735
"213937_s_at",-1.43016264169378,6.4221562434359,2.57458325007749,0.0189189580248351,0.13612242223681,-3.35026024145875,2.3591237874416e-05
"200825_s_at",-2.15153694631817,8.81216657419921,2.57415952922521,0.0189358518930078,0.136172071126955,-3.35105832693407,0.000237300026590863
"205726_at",-1.26534186693096,6.57843249324565,-2.563630668828,0.0193602532258957,0.137828920968893,-3.37087102241502,0.00366542823938754
"206831_s_at",-1.52153017505416,5.21359605813056,2.54919053060258,0.0199569568141349,0.140195734139145,-3.39798516389272,0.00479159377454482
"206561_s_at",-1.74038797633531,4.79317608556662,2.54714658834689,0.0200428086371434,0.140588918720155,-3.40181753577877,0.024858131686088
"216406_at",-1.55085859006572,3.75499127922574,2.54710704221282,0.0200444731308142,0.140588918720155,-3.40189167081826,0.000293788183789163
"211270_x_at",-1.627242227576,8.82465896016071,2.54348991982722,0.020197270854352,0.140944212183195,-3.40867031469109,1.91027367179746e-05
"218217_at",-1.01087456292859,7.46472707858259,-2.53546585728197,0.0205401656477336,0.142358658844472,-3.42369227761756,0.00146049968021694
"205630_at",-1.03694337147303,4.35778753155704,2.53370312007781,0.020616225866739,0.1424063175708,-3.42698945278253,0.000650644438290283
"220847_x_at",-1.28619145491909,5.38229631145529,2.53171472730727,0.0207023418589539,0.142569916659272,-3.4307074678745,0.00199991976874758
"209505_at",-2.09463119967028,7.84174186256597,-2.53165509138454,0.0207049298869329,0.142569916659272,-3.43081895824907,0.00170956647852702
"204175_at",-1.33452119280999,6.79686488373365,2.53136534512372,0.020717508388667,0.142569916659272,-3.43136062688637,0.0270115403300703
"217100_s_at",1.05036173615049,6.35786851460516,2.52716796383573,0.0209005362500035,0.143212376770858,-3.43920430151996,0.0232584482207876
"201796_s_at",1.41207651119348,6.98458247876646,2.50517766851408,0.0218846081660952,0.147461361888449,-3.4802004231678,0.00790177792009816
"212377_s_at",1.03074237978539,8.16740128443169,-2.50269150145251,0.0219985711782471,0.147960809406846,-3.48482496869131,0.0235354745880142
"213160_at",-2.2623287387823,5.14623673739572,-2.50173131881866,0.0220427342285531,0.148123717374804,-3.48661044607012,0.00170845227897706
"201718_s_at",-1.06403630289446,7.33025632002413,-2.49852625091779,0.0221907545534106,0.148626779876732,-3.49256803121272,0.0443284670781661
"214283_at",-1.09330361459564,6.36318207749754,2.4930028405523,0.0224480409826402,0.149689661103697,-3.50282663167496,0.00161320744601714
"220261_s_at",1.57646857267195,7.36566705256222,2.48883697195918,0.0226439456030165,0.150509373224118,-3.51055688109221,0.0167735541448714
"212699_at",1.426119017341,6.97638515042921,2.48528681961269,0.022812163490203,0.151151780865951,-3.51713983108991,6.64201155947034e-05
"216547_at",1.30895321896993,7.18813569104869,2.48453312648685,0.0228480268491891,0.151344406147586,-3.51853681761954,0.000791691141441107
"215431_at",-1.75258079458058,4.6073951466585,2.48161451555885,0.022987405303196,0.151636575598317,-3.52394465213143,0.00130100218941502
"201842_s_at",-1.17398116726541,9.42242990076646,-2.47847300216299,0.0231383214522097,0.152002127629596,-3.52976216241886,0.000144500523750695
"204518_s_at",-1.6452896704342,7.51932417503334,-2.47761133576756,0.02317987776613,0.152140564436723,-3.53135720591334,0.00732742628793088
"201954_at",-1.86635515977218,8.53452317098705,-2.47355160376654,0.0233766152925052,0.152815430157759,-3.5388687197773,0.00238218370821294
"210986_s_at",1.28052392013895,9.91622174817519,-2.47142243270402,0.0234804225510427,0.152950996679625,-3.54280589159091,0.0165476916381519
"211060_x_at",2.54427376517572,8.6556481281274,2.45633297773366,0.0242286051253211,0.155452348979997,-3.57066254417817,0.000420410649320935
"209237_s_at",-2.29995875153625,6.39033586946236,2.45448262832226,0.0243218760506292,0.155826441643522,-3.57407287965707,0.0055799449137611
"215711_s_at",2.74414095297843,6.65923239355845,2.45375602909208,0.0243585939044382,0.155932176432041,-3.575411721574,0.000110702646176909
"210987_x_at",1.04048217453516,9.85982417555398,-2.45374062505376,0.0243593728923366,0.155932176432041,-3.57544010321789,0.00139322473205668
"208442_s_at",-2.93407729024847,5.67915918060518,2.44389325202914,0.0248621681777954,0.157970827917256,-3.59356619972663,0.00146696884339086
"203477_at",1.15445379689333,9.19980019773053,-2.43966081795219,0.0250812467901771,0.158558395421898,-3.60134607539979,0.000154263017805592
"212233_at",-1.0189654876261,8.25518045876663,-2.43472926620331,0.0253387944899022,0.159231138892387,-3.61040281618877,0.0201301101454789
"213245_at",1.20727273366582,6.47183449491441,2.43472134619755,0.0253392100934526,0.159231138892387,-3.61041735405565,0.000243677290617583
"209961_s_at",-1.22775660743501,6.34239123442363,2.43117364206221,0.0255260197552784,0.159908995841121,-3.61692716986393,0.00115540205199329
"207287_at",1.26310991793707,5.95100459868884,2.42322034394265,0.0259495086146302,0.161202369796433,-3.63150419006736,0.00689909603054724
"209433_s_at",1.15466549258528,5.98583291641449,2.42254852897034,0.025985580287025,0.161339567718727,-3.63273444360682,0.0108971733386777
"203762_s_at",-1.27407924319305,6.17170242121579,2.41913960372128,0.0261693394408309,0.162025949085867,-3.63897442834124,0.0029142613796509
"212166_at",-1.67919420575883,7.30781942447633,2.41495564924726,0.0263965384493655,0.162909342439175,-3.64662720669618,0.00394115965357766
"219389_at",-1.04808507765772,6.75885846290884,2.40529863031351,0.0269279991150702,0.164778703550514,-3.66426575925993,0.0185484303226507
"203710_at",-1.12270643435818,6.13573702182672,-2.40379685424152,0.0270115403300703,0.164948795060279,-3.66700562034006,0.00621274859285495
"207041_at",1.64851162451155,5.15073680592551,2.40346599772634,0.0270299778324916,0.164970965774147,-3.66760912577757,0.00103638221030362
"217474_at",-1.05017235616279,5.35606586081867,2.40112023078089,0.027161037005568,0.165308836742237,-3.67188678927194,0.000476550557334966
"206900_x_at",-1.51629371738521,5.59437942230926,2.40092751090963,0.0271718307089536,0.165308836742237,-3.67223813490995,0.00838092992943939
"203164_at",-1.31943143876574,6.28361262561892,2.39967896470464,0.0272418554296916,0.16543919732182,-3.67451400808711,0.022621912790616
"207434_s_at",-1.3775239389953,4.9535033239784,2.37281291610963,0.0287900687872716,0.171010246891226,-3.72334260319851,0.003107895224883
"200065_s_at",-1.04592479247015,10.0383270033517,2.35837959374725,0.029655314120677,0.173395267528482,-3.7494604257647,0.009931019784775
"220930_s_at",1.22087050302517,4.78702618366238,2.35269000392086,0.0300029975620401,0.174512345255792,-3.75973373832974,0.0418555626273946
"36936_at",-1.71585336840198,7.02078816976744,2.33999438706104,0.0307925259764584,0.176342805534161,-3.78261151088751,7.00804706099933e-05
"212486_s_at",1.46009410892731,5.41931885003237,-2.33172566592814,0.0313170888334593,0.178222141233589,-3.79747761300468,0.00833304777410858
"202862_at",1.34470234622172,5.14143945288252,-2.3316690383649,0.0313207097012493,0.178222141233589,-3.79757932825766,0.0152327203072683
"216548_x_at",-1.03349123968626,6.74826894709181,2.33004079627128,0.0314249888744434,0.178496820568244,-3.80050345272713,0.00340172254234587
"217754_at",-1.4538837423922,6.97219606200635,2.32387191170474,0.0318230003028957,0.179476566881656,-3.81157239483703,0.001494097669437
"201491_at",-1.52325599085704,8.34417958561502,2.31944382716808,0.0321115757646602,0.180464626169968,-3.81950836793797,0.00239197129457037
"43977_at",-1.28008843612045,8.52642026497974,2.31546855034307,0.0323727082014495,0.181098762647722,-3.82662609020212,0.000324568859019417
"210048_at",-2.24811367303121,5.51179143929237,2.31536739833773,0.0323793784109886,0.181098762647722,-3.82680711928886,0.000965576269834487
"215694_at",-1.21614776425575,4.04810412829927,2.31242354881454,0.032574062212162,0.181454044150083,-3.83207383502244,0.003176422672012
"215043_s_at",-1.25673854893162,5.24043968385702,-2.3109910031548,0.0326691919417721,0.181583338498006,-3.8346354708604,0.000501193772900554
"203110_at",1.11712274484823,5.9330863673751,-2.28995225323724,0.0340962741968881,0.185534270903215,-3.87215986280042,0.00532268966792965
"202720_at",-1.02649146371612,7.99535056218347,-2.28439055901538,0.0344830574693669,0.186682694263825,-3.88204919307497,0.000283044240338799
"207184_at",1.32198540630692,7.50286980882891,2.28240879144431,0.0346218555987165,0.187070516078128,-3.88556990517906,0.0317219045870388
"207414_s_at",1.73989254037459,6.006136604699,2.28100052257947,0.0347208010703817,0.187377963248078,-3.8880707755903,0.0479117605515659
"206587_at",1.32110573222959,4.99571954529686,2.27211108228335,0.0353514332065006,0.189301080947133,-3.90383798514518,0.00015455927512899
"211934_x_at",-1.47065302713856,8.96544929364116,2.26968734664033,0.0355252040029208,0.189697608626189,-3.90813123322801,0.00177341968592776
"220355_s_at",-1.03851196265551,7.34932113854447,-2.26472073407787,0.0358837545233391,0.190516488454507,-3.9169210589193,0.000482040084113353
"200728_at",-1.41245305935021,9.10166708632739,-2.26299805311351,0.0360088969397142,0.190819241450894,-3.91996740381008,0.000708616402549427
"214551_s_at",-1.4055117142108,4.9669696248985,2.26134056920976,0.0361296833080317,0.190974352405178,-3.9228972736205,0.00666583933919169
"212049_at",1.01379513469155,8.05669942561914,-2.25876946846612,0.0363177880021669,0.191460384683767,-3.92743981047548,0.00112423982052121
"206438_x_at",-1.45056352537063,8.31930254576168,2.25405740151202,0.036664875473642,0.19241719740442,-3.93575766576837,0.0301243455170693
"218403_at",1.52640708636555,7.23752081855608,2.23254620226684,0.0382885576856544,0.196359938068915,-3.97360933460838,0.00385931955161302
"203222_s_at",-1.26960818490372,6.67434537441594,2.22890539284323,0.0385698319302083,0.197076717473247,-3.97999609447331,0.000381118853176005
"221696_s_at",1.6571731566717,4.01964796332997,2.2253786477389,0.0388441054765689,0.19787354452676,-3.98617728107641,0.00740523122663578
"216757_at",1.29570428365247,6.16471426528103,2.22114399437084,0.0391758023075714,0.19880537527206,-3.99359204411396,0.00770780062119099
"215317_at",-1.01374156507781,4.37328906801158,2.21364811689288,0.0397693388604982,0.200856794612076,-4.00669792681965,0.00716203861629856
"217458_at",-2.78216537288632,6.41689936047688,2.21062166191624,0.0400113114180651,0.201667507878024,-4.0119824387654,1.41672244663112e-05
"201576_s_at",-2.01437326755544,8.30528049598018,2.20911685653867,0.0401321269554886,0.202096387888725,-4.01460848996116,9.21171410732093e-06
"209705_at",-2.02708762782445,6.73961304965351,2.1971956940277,0.0411011358329438,0.205119061537623,-4.03537689952509,0.00427730930773018
"204915_s_at",-2.83239743448848,4.73098877154494,2.19665508654903,0.0411455835842129,0.205140608858945,-4.03631722429378,0.000545865365357967
"219930_at",-1.99403532240966,4.37980250748167,2.19662441882595,0.0411481063487584,0.205140608858945,-4.03637056339033,0.00208450122434343
"211641_x_at",-2.14147852008122,5.16442806082579,-2.19517916008669,0.041267156093257,0.205166452303892,-4.03888376751613,0.00070029662690008
"211582_x_at",-1.32469090521629,6.99940938822114,-2.19368645702839,0.041390445442021,0.205498453128817,-4.04147849802586,0.000541601146321444
"209261_s_at",-1.10827914619857,5.60840417738632,2.19261496142621,0.041479153406225,0.20572017174615,-4.04334044147206,0.000548655753423987
"221736_at",3.10056436639946,7.50329185682312,2.17513545868289,0.0429510825698324,0.209324572224543,-4.0736420552584,0.00103604915379915
"221901_at",1.07632929789009,6.71040874703354,-2.1698217658645,0.0434079288761564,0.210194893392298,-4.08282632867646,0.00165561230363622
"209442_x_at",1.27734966468046,6.61721523697778,2.1636386385996,0.043945117193878,0.211770987549996,-4.09349721433272,0.0288714163916097
"212253_x_at",1.16901703203372,7.63075186902524,-2.14074647589894,0.0459872780157935,0.217213356179845,-4.13285230877767,9.1983456338971e-05
"213923_at",-1.35875099803717,7.41650981451196,-2.13835711390313,0.0462053433048727,0.217732855287878,-4.13694604660864,0.0263523647540095
"212503_s_at",1.67328801860619,7.31982981477304,-2.13388812007994,0.046615738384771,0.218773904470904,-4.1445957316928,0.00608256489738673
"205292_s_at",-1.72782796406493,9.47524863789458,2.13305410354075,0.0466926943043183,0.218809111636971,-4.14602230804053,0.000988538064544001
"202158_s_at",1.5503829375609,6.46849666327458,-2.12947822952654,0.0470239591159088,0.219714403865119,-4.15213512177767,0.0295570264369748
"214895_s_at",1.84913566149493,5.12900350201715,2.11068503331998,0.0488003744732697,0.223905111160646,-4.18416266112297,0.00488129637281834
"221248_s_at",-1.68144823140123,6.07739821699374,2.11050720076954,0.0488174716061537,0.223905111160646,-4.18446492869601,0.000184277592229823
"205222_at",-1.22178133620676,3.89591910284854,-2.10565672466658,0.049285909152982,0.224824378647323,-4.1927036448217,0.000580644489350653
"58780_s_at",1.48472087371697,6.87104449566286,-2.10457712300872,0.0493907263577431,0.224928174009726,-4.19453586661938,0.000277007428994984
"214297_at",-1.51856066083675,5.50731619502982,-2.10068277788871,0.0497705081316918,0.225880495532198,-4.20114045061004,0.0421167087725955
"212876_at",-1.66177876273777,6.2294500860625,2.10033769566326,0.049804288580328,0.225953048863242,-4.20172534096747,0.000176467613633458
"200976_s_at",-1.65074980447707,8.70583967130785,2.09907568599632,0.0499280053215267,0.226150223980039,-4.20386387486372,0.00024335476451134
"211458_s_at",-2.12276283018912,8.47430215661457,2.09712492575378,0.0501197903050697,0.226719303160347,-4.20716802956411,0.000670626417087484
"219478_at",-1.16327272664179,7.36746181843181,-2.09488232380387,0.0503410930614023,0.227351150524367,-4.21096424714173,0.00305390767489044
"209949_at",-2.42023999975175,5.66482332161273,-2.09082030841066,0.0507441963208812,0.227873441972721,-4.21783417444358,1.89103527040271e-05
"212231_at",-1.2786350755537,7.34997548251934,2.09031836805521,0.0507942102175877,0.227873441972721,-4.21868253584255,0.000417660139691151
"222296_at",-1.12610518945017,5.46413395043393,2.08627323899564,0.0511989059623767,0.228630304921772,-4.22551503604155,1.73185259666663e-05
"211685_s_at",-1.15054366018601,6.66246400481334,2.08457596228705,0.0513695791678892,0.228842129667748,-4.22837950160146,0.00725522540074365
"220189_s_at",1.09460276264833,7.18577837421842,2.08272164245231,0.0515566334510776,0.22908005248063,-4.23150741463509,0.0159744949273219
"216628_at",2.50806126259671,5.67296814843079,-2.08139350593093,0.0516909881657761,0.229327954312917,-4.23374672583284,0.00397932632105268
"204327_s_at",-1.37594024680814,5.42986699740424,2.08115309385705,0.0517153422080693,0.229327954312917,-4.23415198249222,0.00104712795907098
"201050_at",1.82183140379228,7.91597587150969,-2.0768139635249,0.0521566920332117,0.230566079115147,-4.24146152797021,0.0011689106562844
"213802_at",-1.07078591243175,4.24917779141542,2.07591672683205,0.0522483779527889,0.23077316271992,-4.2429718403561,0.00144044957200458
"201452_at",-1.09130913681933,4.52473410465254,2.07084312186364,0.0527695853102287,0.231971724100972,-4.25150483091424,0.00156266918018252
"219892_at",-1.7336615918282,5.58691962012365,-2.0701233370553,0.052843908140367,0.232038734970777,-4.25271437695398,0.00295398027603378
"213119_at",-2.06378294810632,6.27834011857064,-2.06998965696166,0.0528577219724303,0.232038734970777,-4.25293898877685,0.017259670953019
"41397_at",1.40785142198677,5.94065298333425,2.06025564310719,0.0538724083672407,0.234277688455742,-4.2692707524526,0.0012242663117922
"202579_x_at",-1.06358454091861,8.83141242348787,2.05541909496446,0.054383095710912,0.235469889336063,-4.27736822081649,0.000939317010358167
"219318_x_at",-1.08551717004448,6.06442860690345,2.0544712942399,0.0544836842643449,0.235694027657231,-4.27895370060686,0.000558032411576027
"204351_at",1.58417028121754,5.77944353850247,2.04837277257364,0.0551349390830175,0.237130254311306,-4.28914467565557,0.00180105701923743
"221732_at",-1.60777662036945,8.35495032853785,2.03957704448718,0.0560866021169316,0.239880567173049,-4.30381032585002,2.87626375482908e-05
"213493_at",-1.34121612860861,5.60385556194629,-2.0350278161917,0.0565846000194646,0.241223386690976,-4.3113803954606,0.00448931928716866
"208160_at",-1.23142692399092,6.07579388765083,2.01518286027044,0.0588039078820351,0.246619670953701,-4.34428144913841,0.0172787381803556
"201066_at",-1.03539423931167,7.9469296349528,2.0139764503398,0.0589413145945412,0.246924104739643,-4.34627514365397,0.010017395038044
"215300_s_at",2.73313380386809,4.6519510593811,2.01240309022799,0.0591209495257531,0.247351129981667,-4.34887414322467,0.000457590284498206
"217512_at",1.79864550164223,4.66550199898122,2.00476648414401,0.0599998499226661,0.24891407598923,-4.36147097557607,0.00105891647177689
"213941_x_at",1.19729081955693,11.5872432487763,2.00234160792319,0.0602813743146459,0.249411799411259,-4.36546465820304,0.00741807140471686
"221197_s_at",-1.25461728240764,5.94715200101469,1.98840619308207,0.0619223551495081,0.253623324649038,-4.38835723664085,0.0249949193213024
"207966_s_at",2.82599084405252,8.56120366048777,-1.97471600822866,0.0635733228366188,0.257283754589244,-4.41074917937016,0.0132771610562768
